id_venda;data_venda;cliente_id;produto_id;vendedor_responsavel_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;forma_pagamento;parcelas;status;cidade_entrega;estado_entrega;centro_custo;observacoes
VEN0868;2026-07-17;CLI057;PROD060;FUN023;WhatsApp;2;355.5;711.0;0.0;0.0;711.0;314.0;397.0;55.8;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0869;2026-07-17;CLI101;PROD043;FUN036;Loja Física;2;124.41;248.82;0.0;0.0;248.82;144.0;104.82;42.1;Cartão de Crédito;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0870;2026-07-18;CLI046;PROD015;FUN021;E-commerce;1;304.13;304.13;0.0;0.0;304.13;112.0;192.13;63.2;Cartão de Crédito;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0871;2026-07-18;CLI101;PROD046;FUN037;Loja Física;1;404.19;404.19;0.0;0.0;0.0;151.0;0.0;0.0;PIX;4;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0872;2026-07-19;CLI112;PROD036;FUN024;Loja Física;1;281.02;281.02;0.0;0.0;281.02;119.0;162.02;57.7;PIX;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0873;2026-07-19;CLI104;PROD029;FUN028;Loja Física;1;298.41;298.41;0.0;0.0;0.0;168.0;0.0;0.0;Boleto;6;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0874;2026-07-19;CLI049;PROD058;FUN032;Loja Física;2;106.34;212.68;0.0;0.0;212.68;88.0;124.68;58.6;PIX;3;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0875;2026-07-19;CLI006;PROD026;FUN027;WhatsApp;1;184.7;184.7;0.0;0.0;184.7;86.0;98.7;53.4;Boleto;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0876;2026-07-19;CLI112;PROD028;FUN030;E-commerce;2;294.47;588.94;0.0;0.0;588.94;242.0;346.94;58.9;Boleto;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0877;2026-07-20;CLI002;PROD072;FUN027;Loja Física;1;145.08;145.08;0.0;0.0;145.08;52.0;93.08;64.2;PIX;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0878;2026-07-20;CLI052;PROD014;FUN021;WhatsApp;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0879;2026-07-20;CLI088;PROD036;FUN030;WhatsApp;1;281.02;281.02;0.0;0.0;281.02;119.0;162.02;57.7;Boleto;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0880;2026-07-21;CLI021;PROD072;FUN027;E-commerce;1;145.08;145.08;0.0;0.0;145.08;52.0;93.08;64.2;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0881;2026-07-22;CLI006;PROD007;FUN036;Loja Física;1;239.77;239.77;0.0;0.0;239.77;138.0;101.77;42.4;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0882;2026-07-22;CLI112;PROD051;FUN037;Loja Física;1;366.05;366.05;0.0;0.0;366.05;179.0;187.05;51.1;PIX;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0883;2026-07-24;CLI061;PROD037;FUN027;E-commerce;1;465.86;465.86;0.0;0.0;465.86;173.0;292.86;62.9;PIX;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0884;2026-07-24;CLI081;PROD027;FUN033;E-commerce;3;74.8;224.4;0.0;0.0;0.0;84.0;0.0;0.0;Boleto;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0885;2026-07-25;CLI021;PROD029;FUN028;E-commerce;1;298.41;298.41;0.0;0.0;298.41;168.0;130.41;43.7;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0886;2026-07-26;CLI037;PROD020;FUN031;Loja Física;1;449.09;449.09;0.0;0.0;449.09;178.0;271.09;60.4;Boleto;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0887;2026-07-26;CLI006;PROD038;FUN033;Loja Física;1;137.27;137.27;0.0;0.0;137.27;60.0;77.27;56.3;Cartão de Débito;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0888;2026-07-26;CLI114;PROD027;FUN028;E-commerce;2;74.8;149.6;0.0;0.0;0.0;56.0;0.0;0.0;Cartão de Débito;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0889;2026-07-26;CLI043;PROD014;FUN021;Loja Física;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0890;2026-07-26;CLI044;PROD067;FUN037;Loja Física;2;400.84;801.68;0.0;0.0;801.68;296.0;505.68;63.1;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0891;2026-07-27;CLI098;PROD008;FUN038;E-commerce;2;374.42;748.84;0.0;0.0;748.84;304.0;444.84;59.4;Cartão de Crédito;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0892;2026-07-27;CLI082;PROD035;FUN033;WhatsApp;2;87.94;175.88;0.0;0.0;175.88;64.0;111.88;63.6;Boleto;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0893;2026-07-27;CLI073;PROD016;FUN037;E-commerce;1;208.07;208.07;0.0;0.0;208.07;99.0;109.07;52.4;Cartão de Crédito;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0894;2026-07-27;CLI074;PROD026;FUN031;Loja Física;1;184.7;184.7;0.0;0.0;0.0;86.0;0.0;0.0;PIX;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0895;2026-07-28;CLI112;PROD005;FUN022;E-commerce;1;159.53;159.53;0.0;0.0;159.53;62.0;97.53;61.1;Boleto;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0896;2026-07-28;CLI043;PROD014;FUN031;WhatsApp;1;373.62;373.62;5.0;18.68;354.94;168.0;186.94;52.7;PIX;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0897;2026-07-28;CLI101;PROD024;FUN034;Loja Física;2;120.51;241.02;0.0;0.0;241.02;136.0;105.02;43.6;Boleto;4;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0898;2026-07-28;CLI073;PROD042;FUN038;Loja Física;3;109.51;328.53;0.0;0.0;328.53;177.0;151.53;46.1;PIX;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0899;2026-07-31;CLI116;PROD075;FUN030;E-commerce;1;308.83;308.83;0.0;0.0;0.0;156.0;0.0;0.0;Cartão de Débito;2;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0900;2026-07-31;CLI116;PROD019;FUN035;E-commerce;1;257.17;257.17;0.0;0.0;257.17;151.0;106.17;41.3;Boleto;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
