id_compra;data_compra;fornecedor_id;produto_id;quantidade;custo_unitario;frete;valor_total;data_prevista_entrega;status;competencia
COMP02372;2026-04-02;FOR006;PROD014;12;54.54;45.0;699.48;2026-04-07;Recebida;2026-04
COMP02373;2026-04-04;FOR008;PROD016;14;74.33;45.0;1085.62;2026-04-19;Recebida;2026-04
COMP02374;2026-04-01;FOR014;PROD017;17;76.45;45.0;1344.65;2026-04-11;Recebida;2026-04
COMP02375;2026-04-05;FOR001;PROD018;15;33.87;45.0;553.05;2026-04-20;Recebida;2026-04
COMP02376;2026-04-01;FOR010;PROD019;18;39.65;45.0;758.7;2026-04-16;Recebida;2026-04
COMP02377;2026-04-01;FOR004;PROD020;11;97.9;45.0;1121.9;2026-04-21;Recebida;2026-04
COMP02378;2026-04-03;FOR004;PROD021;18;80.45;45.0;1493.1;2026-04-23;Recebida;2026-04
COMP02379;2026-04-05;FOR015;PROD022;15;152.38;45.0;2330.7;2026-04-20;Recebida;2026-04
COMP02380;2026-04-03;FOR015;PROD023;13;74.81;45.0;1017.53;2026-04-18;Recebida;2026-04
COMP02381;2026-04-02;FOR018;PROD024;10;92.44;45.0;969.4;2026-04-07;Recebida;2026-04
COMP02382;2026-04-05;FOR012;PROD025;17;75.69;45.0;1331.73;2026-04-12;Recebida;2026-04
COMP02383;2026-04-03;FOR016;PROD026;15;102.66;45.0;1584.9;2026-04-23;Recebida;2026-04
COMP02384;2026-04-03;FOR002;PROD027;11;75.14;45.0;871.54;2026-04-10;Recebida;2026-04
COMP02385;2026-04-01;FOR015;PROD028;12;64.55;45.0;819.6;2026-04-16;Recebida;2026-04
COMP02386;2026-04-05;FOR014;PROD029;20;82.09;45.0;1686.8;2026-04-15;Recebida;2026-04
COMP02387;2026-04-03;FOR001;PROD030;12;149.8;45.0;1842.6;2026-04-18;Recebida;2026-04
COMP02388;2026-04-05;FOR016;PROD031;24;134.17;45.0;3265.08;2026-04-25;Recebida;2026-04
COMP02389;2026-04-02;FOR004;PROD032;11;57.55;45.0;678.05;2026-04-22;Recebida;2026-04
COMP02390;2026-04-05;FOR016;PROD033;10;96.21;45.0;1007.1;2026-04-25;Recebida;2026-04
COMP02391;2026-04-01;FOR002;PROD034;16;63.51;45.0;1061.16;2026-04-08;Recebida;2026-04
COMP02392;2026-04-01;FOR008;PROD035;12;85.05;45.0;1065.6;2026-04-16;Recebida;2026-04
COMP02393;2026-04-02;FOR004;PROD036;17;40.3;45.0;730.1;2026-04-22;Recebida;2026-04
COMP02394;2026-04-04;FOR006;PROD037;10;54.41;45.0;589.1;2026-04-09;Recebida;2026-04
COMP02395;2026-04-03;FOR016;PROD038;17;77.49;45.0;1362.33;2026-04-23;Recebida;2026-04
COMP02396;2026-04-03;FOR011;PROD039;13;113.13;45.0;1515.69;2026-04-15;Recebida;2026-04
COMP02397;2026-04-02;FOR002;PROD040;15;128.76;45.0;1976.4;2026-04-09;Recebida;2026-04
COMP02398;2026-04-01;FOR017;PROD041;19;86.22;45.0;1683.18;2026-04-16;Recebida;2026-04
COMP02399;2026-04-04;FOR009;PROD042;11;86.11;45.0;992.21;2026-04-14;Recebida;2026-04
COMP02400;2026-04-05;FOR002;PROD043;10;97.12;45.0;1016.2;2026-04-12;Recebida;2026-04
COMP02401;2026-04-04;FOR001;PROD044;18;77.63;45.0;1442.34;2026-04-19;Recebida;2026-04
COMP02402;2026-04-03;FOR017;PROD045;31;31.36;45.0;1017.16;2026-04-18;Recebida;2026-04
COMP02403;2026-04-02;FOR001;PROD046;24;70.4;45.0;1734.6;2026-04-17;Recebida;2026-04
COMP02404;2026-04-03;FOR009;PROD047;19;77.01;45.0;1508.19;2026-04-13;Recebida;2026-04
COMP02405;2026-04-03;FOR015;PROD048;13;74.89;45.0;1018.57;2026-04-18;Recebida;2026-04
COMP02406;2026-04-05;FOR012;PROD049;14;126.39;45.0;1814.46;2026-04-12;Recebida;2026-04
COMP02407;2026-04-01;FOR010;PROD050;13;83.02;45.0;1124.26;2026-04-16;Recebida;2026-04
COMP02408;2026-04-03;FOR008;PROD051;10;83.08;45.0;875.8;2026-04-18;Recebida;2026-04
COMP02409;2026-04-03;FOR007;PROD052;24;85.45;45.0;2095.8;2026-04-08;Recebida;2026-04
COMP02410;2026-04-05;FOR002;PROD053;15;79.84;45.0;1242.6;2026-04-12;Recebida;2026-04
COMP02411;2026-04-01;FOR011;PROD054;27;32.09;45.0;911.43;2026-04-13;Recebida;2026-04
COMP02412;2026-04-04;FOR015;PROD055;22;41.31;45.0;953.82;2026-04-19;Recebida;2026-04
COMP02413;2026-04-01;FOR005;PROD056;27;74.5;45.0;2056.5;2026-04-21;Recebida;2026-04
COMP02414;2026-04-01;FOR017;PROD057;21;116.09;45.0;2482.89;2026-04-16;Recebida;2026-04
COMP02415;2026-04-05;FOR014;PROD058;11;166.5;45.0;1876.5;2026-04-15;Recebida;2026-04
COMP02416;2026-04-05;FOR016;PROD059;12;60.1;45.0;766.2;2026-04-25;Recebida;2026-04
COMP02417;2026-04-05;FOR003;PROD060;10;98.15;45.0;1026.5;2026-04-12;Recebida;2026-04
COMP02418;2026-04-04;FOR007;PROD061;15;64.28;45.0;1009.2;2026-04-09;Recebida;2026-04
COMP02419;2026-04-04;FOR004;PROD062;26;79.55;45.0;2113.3;2026-04-24;Recebida;2026-04
COMP02420;2026-04-01;FOR005;PROD063;21;66.32;45.0;1437.72;2026-04-21;Recebida;2026-04
COMP02421;2026-04-03;FOR002;PROD064;20;48.69;45.0;1018.8;2026-04-10;Recebida;2026-04
COMP02422;2026-04-03;FOR010;PROD065;19;92.12;45.0;1795.28;2026-04-18;Recebida;2026-04
COMP02423;2026-04-03;FOR018;PROD066;16;79.02;45.0;1309.32;2026-04-08;Recebida;2026-04
COMP02424;2026-04-01;FOR015;PROD067;14;139.52;45.0;1998.28;2026-04-16;Recebida;2026-04
COMP02425;2026-04-01;FOR014;PROD068;14;86.39;45.0;1254.46;2026-04-11;Recebida;2026-04
COMP02426;2026-04-01;FOR011;PROD069;15;96.42;45.0;1491.3;2026-04-13;Recebida;2026-04
COMP02427;2026-04-05;FOR012;PROD070;14;102.82;45.0;1484.48;2026-04-12;Recebida;2026-04
COMP02428;2026-04-04;FOR015;PROD071;19;72.9;45.0;1430.1;2026-04-19;Recebida;2026-04
COMP02429;2026-04-02;FOR014;PROD072;10;27.73;45.0;322.3;2026-04-12;Recebida;2026-04
COMP02430;2026-04-02;FOR005;PROD073;14;51.44;45.0;765.16;2026-04-22;Recebida;2026-04
COMP02431;2026-04-04;FOR017;PROD074;21;75.5;45.0;1630.5;2026-04-19;Recebida;2026-04
COMP02432;2026-04-01;FOR011;PROD075;10;88.64;45.0;931.4;2026-04-13;Recebida;2026-04
COMP02433;2026-04-03;FOR018;PROD077;10;79.74;45.0;842.4;2026-04-08;Recebida;2026-04
COMP02434;2026-04-04;FOR011;PROD078;12;87.24;45.0;1091.88;2026-04-16;Recebida;2026-04
COMP02435;2026-04-02;FOR014;PROD079;10;75.05;45.0;795.5;2026-04-12;Recebida;2026-04
COMP02436;2026-04-04;FOR001;PROD080;17;66.09;45.0;1168.53;2026-04-19;Recebida;2026-04
COMP02437;2026-05-03;FOR017;PROD001;17;33.04;45.0;606.68;2026-05-18;Recebida;2026-05
COMP02438;2026-05-05;FOR009;PROD002;10;65.15;45.0;696.5;2026-05-15;Recebida;2026-05
COMP02439;2026-05-02;FOR017;PROD003;15;95.43;45.0;1476.45;2026-05-17;Recebida;2026-05
COMP02440;2026-05-03;FOR009;PROD004;36;151.59;55.97;5513.21;2026-05-13;Recebida;2026-05
COMP02441;2026-05-04;FOR009;PROD005;15;55.24;45.0;873.6;2026-05-14;Recebida;2026-05
COMP02442;2026-05-02;FOR009;PROD006;12;71.81;45.0;906.72;2026-05-12;Recebida;2026-05
COMP02443;2026-05-05;FOR006;PROD007;19;74.9;45.0;1468.1;2026-05-10;Recebida;2026-05
COMP02444;2026-05-03;FOR004;PROD008;19;89.88;45.0;1752.72;2026-05-23;Recebida;2026-05
COMP02445;2026-05-03;FOR015;PROD009;26;24.49;45.0;681.74;2026-05-18;Recebida;2026-05
COMP02446;2026-05-02;FOR003;PROD010;17;60.62;45.0;1075.54;2026-05-09;Recebida;2026-05
COMP02447;2026-05-05;FOR015;PROD011;21;77.26;45.0;1667.46;2026-05-20;Recebida;2026-05
COMP02448;2026-05-01;FOR007;PROD012;17;106.02;45.0;1847.34;2026-05-06;Recebida;2026-05
COMP02449;2026-05-05;FOR018;PROD013;14;116.81;45.0;1680.34;2026-05-10;Recebida;2026-05
COMP02450;2026-05-01;FOR006;PROD014;13;54.06;45.0;747.78;2026-05-06;Recebida;2026-05
COMP02451;2026-05-04;FOR004;PROD015;14;83.22;45.0;1210.08;2026-05-24;Recebida;2026-05
COMP02452;2026-05-05;FOR008;PROD016;12;74.32;45.0;936.84;2026-05-20;Recebida;2026-05
COMP02453;2026-05-05;FOR014;PROD017;17;75.79;45.0;1333.43;2026-05-15;Recebida;2026-05
COMP02454;2026-05-03;FOR001;PROD018;27;34.0;45.0;963.0;2026-05-18;Recebida;2026-05
COMP02455;2026-05-01;FOR010;PROD019;10;40.21;45.0;447.1;2026-05-16;Recebida;2026-05
COMP02456;2026-05-02;FOR004;PROD020;11;98.01;45.0;1123.11;2026-05-22;Recebida;2026-05
COMP02457;2026-05-05;FOR004;PROD021;10;80.17;45.0;846.7;2026-05-25;Recebida;2026-05
COMP02458;2026-05-02;FOR015;PROD022;18;154.55;45.0;2826.9;2026-05-17;Recebida;2026-05
COMP02459;2026-05-05;FOR015;PROD023;12;72.97;45.0;920.64;2026-05-20;Recebida;2026-05
COMP02460;2026-05-05;FOR018;PROD024;10;93.16;45.0;976.6;2026-05-10;Recebida;2026-05
COMP02461;2026-05-01;FOR012;PROD025;26;75.95;45.0;2019.7;2026-05-08;Recebida;2026-05
COMP02462;2026-05-03;FOR016;PROD026;17;100.33;45.0;1750.61;2026-05-23;Recebida;2026-05
COMP02463;2026-05-04;FOR002;PROD027;12;74.84;45.0;943.08;2026-05-11;Recebida;2026-05
COMP02464;2026-05-01;FOR015;PROD028;19;63.31;45.0;1247.89;2026-05-16;Recebida;2026-05
COMP02465;2026-05-04;FOR014;PROD029;11;81.58;45.0;942.38;2026-05-14;Recebida;2026-05
COMP02466;2026-05-05;FOR001;PROD030;13;147.97;45.0;1968.61;2026-05-20;Recebida;2026-05
COMP02467;2026-05-01;FOR016;PROD031;18;137.82;45.0;2525.76;2026-05-21;Recebida;2026-05
COMP02468;2026-05-02;FOR002;PROD034;15;63.07;45.0;991.05;2026-05-09;Recebida;2026-05
COMP02469;2026-05-04;FOR008;PROD035;17;85.88;45.0;1504.96;2026-05-19;Recebida;2026-05
COMP02470;2026-05-04;FOR004;PROD036;12;40.04;45.0;525.48;2026-05-24;Recebida;2026-05
COMP02471;2026-05-05;FOR006;PROD037;13;54.01;45.0;747.13;2026-05-10;Recebida;2026-05
COMP02472;2026-05-05;FOR016;PROD038;23;78.81;45.0;1857.63;2026-05-25;Recebida;2026-05
COMP02473;2026-05-02;FOR017;PROD041;10;85.74;45.0;902.4;2026-05-17;Recebida;2026-05
COMP02474;2026-05-03;FOR009;PROD042;16;87.9;45.0;1451.4;2026-05-13;Recebida;2026-05
COMP02475;2026-05-05;FOR002;PROD043;18;98.42;45.0;1816.56;2026-05-12;Recebida;2026-05
COMP02476;2026-05-03;FOR001;PROD044;28;77.77;45.0;2222.56;2026-05-18;Recebida;2026-05
COMP02477;2026-05-01;FOR017;PROD045;33;31.63;45.0;1088.79;2026-05-16;Recebida;2026-05
COMP02478;2026-05-02;FOR001;PROD046;11;70.0;45.0;815.0;2026-05-17;Recebida;2026-05
COMP02479;2026-05-02;FOR009;PROD047;12;76.18;45.0;959.16;2026-05-12;Recebida;2026-05
COMP02480;2026-05-04;FOR015;PROD048;10;75.07;45.0;795.7;2026-05-19;Recebida;2026-05
COMP02481;2026-05-05;FOR012;PROD049;12;123.97;45.0;1532.64;2026-05-12;Recebida;2026-05
COMP02482;2026-05-03;FOR008;PROD051;17;83.63;45.0;1466.71;2026-05-18;Recebida;2026-05
COMP02483;2026-05-05;FOR007;PROD052;23;84.98;45.0;1999.54;2026-05-10;Recebida;2026-05
COMP02484;2026-05-01;FOR002;PROD053;27;80.87;45.0;2228.49;2026-05-08;Recebida;2026-05
COMP02485;2026-05-04;FOR011;PROD054;23;32.15;45.0;784.45;2026-05-16;Recebida;2026-05
COMP02486;2026-05-01;FOR015;PROD055;10;40.59;45.0;450.9;2026-05-16;Recebida;2026-05
COMP02487;2026-05-04;FOR005;PROD056;31;76.45;45.0;2414.95;2026-05-24;Recebida;2026-05
COMP02488;2026-05-03;FOR017;PROD057;10;116.49;45.0;1209.9;2026-05-18;Recebida;2026-05
COMP02489;2026-05-04;FOR014;PROD058;25;167.08;45.0;4222.0;2026-05-14;Recebida;2026-05
COMP02490;2026-05-05;FOR016;PROD059;18;60.52;45.0;1134.36;2026-05-25;Recebida;2026-05
COMP02491;2026-05-02;FOR003;PROD060;10;97.35;45.0;1018.5;2026-05-09;Recebida;2026-05
COMP02492;2026-05-03;FOR007;PROD061;10;64.61;45.0;691.1;2026-05-08;Recebida;2026-05
COMP02493;2026-05-02;FOR004;PROD062;36;79.14;45.0;2894.04;2026-05-22;Recebida;2026-05
COMP02494;2026-05-04;FOR005;PROD063;25;65.49;45.0;1682.25;2026-05-24;Recebida;2026-05
COMP02495;2026-05-03;FOR002;PROD064;17;47.65;45.0;855.05;2026-05-10;Recebida;2026-05
COMP02496;2026-05-05;FOR010;PROD065;29;91.94;45.0;2711.26;2026-05-20;Recebida;2026-05
COMP02497;2026-05-02;FOR018;PROD066;13;79.04;45.0;1072.52;2026-05-07;Recebida;2026-05
COMP02498;2026-05-02;FOR012;PROD070;12;102.48;45.0;1274.76;2026-05-09;Recebida;2026-05
COMP02499;2026-05-01;FOR015;PROD071;13;73.35;45.0;998.55;2026-05-16;Recebida;2026-05
COMP02500;2026-05-03;FOR014;PROD072;10;27.78;45.0;322.8;2026-05-13;Recebida;2026-05
COMP02501;2026-05-04;FOR005;PROD073;28;50.06;45.0;1446.68;2026-05-24;Recebida;2026-05
COMP02502;2026-05-01;FOR017;PROD074;19;74.57;45.0;1461.83;2026-05-16;Recebida;2026-05
COMP02503;2026-05-01;FOR011;PROD075;19;87.97;45.0;1716.43;2026-05-13;Recebida;2026-05
COMP02504;2026-05-03;FOR002;PROD076;11;170.52;45.0;1920.72;2026-05-10;Recebida;2026-05
COMP02505;2026-05-02;FOR011;PROD078;10;84.84;45.0;893.4;2026-05-14;Recebida;2026-05
COMP02506;2026-05-01;FOR014;PROD079;15;73.38;45.0;1145.7;2026-05-11;Recebida;2026-05
COMP02507;2026-05-01;FOR001;PROD080;20;65.4;45.0;1353.0;2026-05-16;Recebida;2026-05
COMP02508;2026-06-03;FOR017;PROD001;10;33.25;45.0;377.5;2026-06-18;Recebida;2026-06
COMP02509;2026-06-01;FOR009;PROD002;12;65.79;45.0;834.48;2026-06-11;Recebida;2026-06
COMP02510;2026-06-05;FOR017;PROD003;10;98.11;45.0;1026.1;2026-06-20;Recebida;2026-06
COMP02511;2026-06-05;FOR009;PROD004;25;151.74;45.0;3838.5;2026-06-15;Recebida;2026-06
COMP02512;2026-06-01;FOR009;PROD005;10;54.16;45.0;586.6;2026-06-11;Recebida;2026-06
COMP02513;2026-06-05;FOR009;PROD006;12;71.97;45.0;908.64;2026-06-15;Recebida;2026-06
COMP02514;2026-06-01;FOR006;PROD007;16;76.39;45.0;1267.24;2026-06-06;Recebida;2026-06
COMP02515;2026-06-04;FOR004;PROD008;17;88.69;45.0;1552.73;2026-06-24;Recebida;2026-06
COMP02516;2026-06-01;FOR015;PROD009;30;24.95;45.0;793.5;2026-06-16;Recebida;2026-06
COMP02517;2026-06-05;FOR003;PROD010;20;61.59;45.0;1276.8;2026-06-12;Recebida;2026-06
COMP02518;2026-06-02;FOR015;PROD011;16;75.56;45.0;1253.96;2026-06-17;Recebida;2026-06
COMP02519;2026-06-03;FOR007;PROD012;10;108.05;45.0;1125.5;2026-06-08;Recebida;2026-06
COMP02520;2026-06-05;FOR018;PROD013;24;119.19;45.0;2905.56;2026-06-10;Recebida;2026-06
COMP02521;2026-06-05;FOR006;PROD014;14;54.71;45.0;810.94;2026-06-10;Recebida;2026-06
COMP02522;2026-06-01;FOR004;PROD015;10;82.68;45.0;871.8;2026-06-21;Recebida;2026-06
COMP02523;2026-06-04;FOR008;PROD016;12;73.3;45.0;924.6;2026-06-19;Recebida;2026-06
COMP02524;2026-06-04;FOR014;PROD017;23;75.76;45.0;1787.48;2026-06-14;Recebida;2026-06
COMP02525;2026-06-03;FOR001;PROD018;25;34.29;45.0;902.25;2026-06-18;Recebida;2026-06
COMP02526;2026-06-05;FOR010;PROD019;24;40.6;45.0;1019.4;2026-06-20;Recebida;2026-06
COMP02527;2026-06-03;FOR004;PROD020;15;98.65;45.0;1524.75;2026-06-23;Recebida;2026-06
COMP02528;2026-06-05;FOR004;PROD021;11;78.62;45.0;909.82;2026-06-25;Recebida;2026-06
COMP02529;2026-06-03;FOR015;PROD022;21;153.64;45.0;3271.44;2026-06-18;Recebida;2026-06
COMP02530;2026-06-05;FOR015;PROD023;10;74.7;45.0;792.0;2026-06-20;Recebida;2026-06
COMP02531;2026-06-02;FOR018;PROD024;10;94.22;45.0;987.2;2026-06-07;Recebida;2026-06
COMP02532;2026-06-03;FOR012;PROD025;17;75.99;45.0;1336.83;2026-06-10;Recebida;2026-06
COMP02533;2026-06-03;FOR016;PROD026;24;100.56;45.0;2458.44;2026-06-23;Recebida;2026-06
COMP02534;2026-06-01;FOR002;PROD027;15;73.54;45.0;1148.1;2026-06-08;Recebida;2026-06
COMP02535;2026-06-01;FOR015;PROD028;10;64.8;45.0;693.0;2026-06-16;Recebida;2026-06
COMP02536;2026-06-05;FOR014;PROD029;10;82.42;45.0;869.2;2026-06-15;Recebida;2026-06
COMP02537;2026-06-04;FOR001;PROD030;21;150.72;45.0;3210.12;2026-06-19;Recebida;2026-06
COMP02538;2026-06-03;FOR016;PROD031;34;136.42;45.0;4683.28;2026-06-23;Recebida;2026-06
COMP02539;2026-06-02;FOR004;PROD032;12;57.66;45.0;736.92;2026-06-22;Recebida;2026-06
COMP02540;2026-06-01;FOR016;PROD033;14;95.5;45.0;1382.0;2026-06-21;Recebida;2026-06
COMP02541;2026-06-02;FOR002;PROD034;10;62.05;45.0;665.5;2026-06-09;Recebida;2026-06
COMP02542;2026-06-05;FOR008;PROD035;21;85.31;45.0;1836.51;2026-06-20;Recebida;2026-06
COMP02543;2026-06-01;FOR004;PROD036;17;40.72;45.0;737.24;2026-06-21;Recebida;2026-06
COMP02544;2026-06-01;FOR006;PROD037;10;55.3;45.0;598.0;2026-06-06;Recebida;2026-06
COMP02545;2026-06-05;FOR016;PROD038;16;77.74;45.0;1288.84;2026-06-25;Recebida;2026-06
COMP02546;2026-06-05;FOR011;PROD039;21;114.9;45.0;2457.9;2026-06-17;Recebida;2026-06
COMP02547;2026-06-05;FOR002;PROD040;12;125.79;45.0;1554.48;2026-06-12;Recebida;2026-06
COMP02548;2026-06-02;FOR017;PROD041;11;86.45;45.0;995.95;2026-06-17;Recebida;2026-06
COMP02549;2026-06-03;FOR009;PROD042;17;88.19;45.0;1544.23;2026-06-13;Recebida;2026-06
COMP02550;2026-06-05;FOR002;PROD043;17;98.21;45.0;1714.57;2026-06-12;Recebida;2026-06
COMP02551;2026-06-01;FOR001;PROD044;32;77.54;45.84;2527.12;2026-06-16;Recebida;2026-06
COMP02552;2026-06-01;FOR017;PROD045;44;32.31;45.0;1466.64;2026-06-16;Recebida;2026-06
COMP02553;2026-06-02;FOR001;PROD046;19;69.22;45.0;1360.18;2026-06-17;Recebida;2026-06
COMP02554;2026-06-01;FOR009;PROD047;14;76.61;45.0;1117.54;2026-06-11;Recebida;2026-06
COMP02555;2026-06-01;FOR015;PROD048;10;73.83;45.0;783.3;2026-06-16;Recebida;2026-06
COMP02556;2026-06-04;FOR012;PROD049;14;124.06;45.0;1781.84;2026-06-11;Recebida;2026-06
COMP02557;2026-06-03;FOR010;PROD050;12;83.55;45.0;1047.6;2026-06-18;Recebida;2026-06
COMP02558;2026-06-03;FOR007;PROD052;21;84.26;45.0;1814.46;2026-06-08;Recebida;2026-06
COMP02559;2026-06-02;FOR002;PROD053;26;79.63;45.0;2115.38;2026-06-09;Recebida;2026-06
COMP02560;2026-06-02;FOR011;PROD054;32;32.35;45.0;1080.2;2026-06-14;Recebida;2026-06
COMP02561;2026-06-05;FOR015;PROD055;20;41.66;45.0;878.2;2026-06-20;Recebida;2026-06
COMP02562;2026-06-01;FOR005;PROD056;25;75.86;45.0;1941.5;2026-06-21;Recebida;2026-06
COMP02563;2026-06-04;FOR017;PROD057;13;114.74;45.0;1536.62;2026-06-19;Recebida;2026-06
COMP02564;2026-06-05;FOR014;PROD058;22;163.44;45.0;3640.68;2026-06-15;Recebida;2026-06
COMP02565;2026-06-02;FOR016;PROD059;10;59.81;45.0;643.1;2026-06-22;Recebida;2026-06
COMP02566;2026-06-02;FOR007;PROD061;10;63.32;45.0;678.2;2026-06-07;Recebida;2026-06
COMP02567;2026-06-04;FOR004;PROD062;42;79.23;58.93;3386.59;2026-06-24;Recebida;2026-06
COMP02568;2026-06-01;FOR005;PROD063;27;67.31;45.0;1862.37;2026-06-21;Recebida;2026-06
COMP02569;2026-06-02;FOR002;PROD064;24;47.79;45.0;1191.96;2026-06-09;Recebida;2026-06
COMP02570;2026-06-01;FOR010;PROD065;25;90.33;45.0;2303.25;2026-06-16;Recebida;2026-06
COMP02571;2026-06-05;FOR018;PROD066;21;79.57;45.0;1715.97;2026-06-10;Recebida;2026-06
COMP02572;2026-06-02;FOR015;PROD067;14;136.1;45.0;1950.4;2026-06-17;Recebida;2026-06
COMP02573;2026-06-01;FOR014;PROD068;18;86.24;45.0;1597.32;2026-06-11;Recebida;2026-06
COMP02574;2026-06-05;FOR011;PROD069;14;97.78;45.0;1413.92;2026-06-17;Recebida;2026-06
COMP02575;2026-06-04;FOR015;PROD071;30;73.3;45.0;2244.0;2026-06-19;Recebida;2026-06
COMP02576;2026-06-01;FOR014;PROD072;11;27.58;45.0;348.38;2026-06-11;Recebida;2026-06
COMP02577;2026-06-01;FOR005;PROD073;19;50.25;45.0;999.75;2026-06-21;Recebida;2026-06
COMP02578;2026-06-03;FOR017;PROD074;13;73.45;45.0;999.85;2026-06-18;Recebida;2026-06
COMP02579;2026-06-04;FOR011;PROD075;10;87.53;45.0;920.3;2026-06-16;Recebida;2026-06
COMP02580;2026-06-05;FOR002;PROD076;13;171.87;45.0;2279.31;2026-06-12;Recebida;2026-06
COMP02581;2026-06-05;FOR018;PROD077;10;81.07;45.0;855.7;2026-06-10;Recebida;2026-06
COMP02582;2026-06-05;FOR011;PROD078;10;85.43;45.0;899.3;2026-06-17;Recebida;2026-06
COMP02583;2026-06-02;FOR014;PROD079;11;73.93;45.0;858.23;2026-06-12;Recebida;2026-06
COMP02584;2026-06-03;FOR001;PROD080;15;67.59;45.0;1058.85;2026-06-18;Recebida;2026-06
COMP02585;2026-07-05;FOR017;PROD001;17;33.78;45.0;619.26;2026-07-20;Recebida;2026-07
COMP02586;2026-07-04;FOR009;PROD002;12;65.94;45.0;836.28;2026-07-14;Recebida;2026-07
COMP02587;2026-07-03;FOR017;PROD003;10;96.82;45.0;1013.2;2026-07-18;Recebida;2026-07
COMP02588;2026-07-04;FOR009;PROD004;48;151.98;82.87;7377.91;2026-07-14;Recebida;2026-07
COMP02589;2026-07-01;FOR009;PROD005;14;55.0;45.0;815.0;2026-07-11;Recebida;2026-07
COMP02590;2026-07-04;FOR009;PROD006;10;71.11;45.0;756.1;2026-07-14;Recebida;2026-07
COMP02591;2026-07-02;FOR006;PROD007;16;76.45;45.0;1268.2;2026-07-07;Recebida;2026-07
COMP02592;2026-07-05;FOR004;PROD008;22;88.72;45.0;1996.84;2026-07-25;Recebida;2026-07
COMP02593;2026-07-05;FOR015;PROD009;14;24.56;45.0;388.84;2026-07-20;Recebida;2026-07
COMP02594;2026-07-02;FOR003;PROD010;18;60.28;45.0;1130.04;2026-07-09;Recebida;2026-07
COMP02595;2026-07-03;FOR015;PROD011;19;77.88;45.0;1524.72;2026-07-18;Recebida;2026-07
COMP02596;2026-07-04;FOR007;PROD012;12;106.13;45.0;1318.56;2026-07-09;Recebida;2026-07
COMP02597;2026-07-03;FOR018;PROD013;25;118.2;45.0;3000.0;2026-07-08;Recebida;2026-07
COMP02598;2026-07-01;FOR006;PROD014;12;53.32;45.0;684.84;2026-07-06;Recebida;2026-07
COMP02599;2026-07-03;FOR004;PROD015;10;81.85;45.0;863.5;2026-07-23;Recebida;2026-07
COMP02600;2026-07-01;FOR008;PROD016;17;73.04;45.0;1286.68;2026-07-16;Recebida;2026-07
COMP02601;2026-07-02;FOR014;PROD017;12;76.18;45.0;959.16;2026-07-12;Recebida;2026-07
COMP02602;2026-07-02;FOR001;PROD018;18;33.64;45.0;650.52;2026-07-17;Recebida;2026-07
COMP02603;2026-07-04;FOR010;PROD019;16;40.16;45.0;687.56;2026-07-19;Recebida;2026-07
COMP02604;2026-07-01;FOR004;PROD020;10;99.0;45.0;1035.0;2026-07-21;Recebida;2026-07
COMP02605;2026-07-04;FOR004;PROD021;12;79.25;45.0;996.0;2026-07-24;Recebida;2026-07
COMP02606;2026-07-01;FOR015;PROD022;16;153.12;45.0;2494.92;2026-07-16;Recebida;2026-07
COMP02607;2026-07-01;FOR018;PROD024;13;95.36;45.0;1284.68;2026-07-06;Recebida;2026-07
COMP02608;2026-07-04;FOR012;PROD025;23;76.86;45.0;1812.78;2026-07-11;Recebida;2026-07
COMP02609;2026-07-03;FOR016;PROD026;37;100.09;52.88;3756.21;2026-07-23;Recebida;2026-07
COMP02610;2026-07-03;FOR002;PROD027;12;74.67;45.0;941.04;2026-07-10;Recebida;2026-07
COMP02611;2026-07-04;FOR015;PROD028;13;64.19;45.0;879.47;2026-07-19;Recebida;2026-07
COMP02612;2026-07-02;FOR014;PROD029;17;81.34;45.0;1427.78;2026-07-12;Recebida;2026-07
COMP02613;2026-07-05;FOR001;PROD030;10;152.53;45.0;1570.3;2026-07-20;Recebida;2026-07
COMP02614;2026-07-02;FOR016;PROD031;27;134.99;45.0;3689.73;2026-07-22;Recebida;2026-07
COMP02615;2026-07-01;FOR004;PROD032;10;56.6;45.0;611.0;2026-07-21;Recebida;2026-07
COMP02616;2026-07-02;FOR002;PROD034;18;63.33;45.0;1184.94;2026-07-09;Recebida;2026-07
COMP02617;2026-07-01;FOR008;PROD035;17;85.72;45.0;1502.24;2026-07-16;Recebida;2026-07
COMP02618;2026-07-01;FOR004;PROD036;18;39.45;45.0;755.1;2026-07-21;Recebida;2026-07
COMP02619;2026-07-02;FOR006;PROD037;17;55.64;45.0;990.88;2026-07-07;Recebida;2026-07
COMP02620;2026-07-02;FOR016;PROD038;26;78.6;45.0;2088.6;2026-07-22;Recebida;2026-07
COMP02621;2026-07-01;FOR011;PROD039;13;114.47;45.0;1533.11;2026-07-13;Recebida;2026-07
COMP02622;2026-07-05;FOR002;PROD040;14;127.81;45.0;1834.34;2026-07-12;Recebida;2026-07
COMP02623;2026-07-03;FOR017;PROD041;12;84.33;45.0;1056.96;2026-07-18;Recebida;2026-07
COMP02624;2026-07-05;FOR009;PROD042;10;86.47;45.0;909.7;2026-07-15;Recebida;2026-07
COMP02625;2026-07-04;FOR002;PROD043;10;98.7;45.0;1032.0;2026-07-11;Recebida;2026-07
COMP02626;2026-07-02;FOR001;PROD044;24;77.36;45.0;1901.64;2026-07-17;Recebida;2026-07
