id_movimentacao;data_movimentacao;tipo;categoria;descricao;valor;origem;origem_id;competencia
MOV037489;2026-05-03;Receita;Vendas;Recebimento da venda VEN027004;88.75;Conta a Receber;CR034944;2026-03
MOV037490;2026-06-04;Receita;Vendas;Recebimento da venda VEN027004;88.76;Conta a Receber;CR034945;2026-03
MOV037491;2026-03-07;Receita;Vendas;Recebimento da venda VEN027005;266.26;Conta a Receber;CR034946;2026-03
MOV037492;2026-04-26;Receita;Vendas;Recebimento da venda VEN027006;133.13;Conta a Receber;CR034947;2026-03
MOV037493;2026-05-26;Receita;Vendas;Recebimento da venda VEN027006;133.13;Conta a Receber;CR034948;2026-03
MOV037494;2026-03-13;Receita;Vendas;Recebimento da venda VEN027007;266.26;Conta a Receber;CR034949;2026-03
MOV037495;2026-04-14;Receita;Vendas;Recebimento da venda VEN027008;505.89;Conta a Receber;CR034950;2026-03
MOV037496;2026-03-12;Receita;Vendas;Recebimento da venda VEN027009;532.52;Conta a Receber;CR034951;2026-03
MOV037497;2026-04-24;Receita;Vendas;Recebimento da venda VEN027010;823.08;Conta a Receber;CR034952;2026-03
MOV037498;2026-04-29;Receita;Vendas;Recebimento da venda VEN027011;548.72;Conta a Receber;CR034953;2026-03
MOV037499;2026-04-02;Receita;Vendas;Recebimento da venda VEN027012;331.07;Conta a Receber;CR034954;2026-03
MOV037500;2026-04-17;Receita;Vendas;Recebimento da venda VEN027013;174.25;Conta a Receber;CR034955;2026-03
MOV037501;2026-04-02;Receita;Vendas;Recebimento da venda VEN027014;348.5;Conta a Receber;CR034956;2026-03
MOV037502;2026-03-31;Receita;Vendas;Recebimento da venda VEN027015;165.54;Conta a Receber;CR034957;2026-03
MOV037503;2026-04-14;Receita;Vendas;Recebimento da venda VEN027016;174.25;Conta a Receber;CR034958;2026-03
MOV037504;2026-05-13;Receita;Vendas;Recebimento da venda VEN027016;174.25;Conta a Receber;CR034959;2026-03
MOV037505;2026-03-07;Receita;Vendas;Recebimento da venda VEN027017;522.75;Conta a Receber;CR034960;2026-03
MOV037506;2026-04-29;Receita;Vendas;Recebimento da venda VEN027018;165.54;Conta a Receber;CR034961;2026-03
MOV037507;2026-03-15;Receita;Vendas;Recebimento da venda VEN027019;174.25;Conta a Receber;CR034962;2026-03
MOV037508;2026-04-03;Receita;Vendas;Recebimento da venda VEN027020;174.25;Conta a Receber;CR034963;2026-03
MOV037509;2026-05-03;Receita;Vendas;Recebimento da venda VEN027020;174.25;Conta a Receber;CR034964;2026-03
MOV037510;2026-04-08;Receita;Vendas;Recebimento da venda VEN027021;174.25;Conta a Receber;CR034965;2026-03
MOV037511;2026-04-20;Receita;Vendas;Recebimento da venda VEN027022;174.25;Conta a Receber;CR034966;2026-03
MOV037512;2026-04-27;Receita;Vendas;Recebimento da venda VEN027023;58.08;Conta a Receber;CR034967;2026-03
MOV037513;2026-05-27;Receita;Vendas;Recebimento da venda VEN027023;58.08;Conta a Receber;CR034968;2026-03
MOV037514;2026-06-27;Receita;Vendas;Recebimento da venda VEN027023;58.09;Conta a Receber;CR034969;2026-03
MOV037515;2026-03-09;Receita;Vendas;Recebimento da venda VEN027024;161.89;Conta a Receber;CR034970;2026-03
MOV037516;2026-04-26;Receita;Vendas;Recebimento da venda VEN027025;53.96;Conta a Receber;CR034971;2026-03
MOV037517;2026-05-24;Receita;Vendas;Recebimento da venda VEN027025;53.96;Conta a Receber;CR034972;2026-03
MOV037518;2026-06-23;Receita;Vendas;Recebimento da venda VEN027025;53.97;Conta a Receber;CR034973;2026-03
MOV037519;2026-03-13;Receita;Vendas;Recebimento da venda VEN027026;340.82;Conta a Receber;CR034974;2026-03
MOV037520;2026-04-23;Receita;Vendas;Recebimento da venda VEN027027;681.64;Conta a Receber;CR034975;2026-03
MOV037521;2026-04-20;Receita;Vendas;Recebimento da venda VEN027028;56.8;Conta a Receber;CR034976;2026-03
MOV037522;2026-05-20;Receita;Vendas;Recebimento da venda VEN027028;56.8;Conta a Receber;CR034977;2026-03
MOV037523;2026-06-19;Receita;Vendas;Recebimento da venda VEN027028;56.81;Conta a Receber;CR034978;2026-03
MOV037524;2026-04-21;Receita;Vendas;Recebimento da venda VEN027029;170.41;Conta a Receber;CR034979;2026-03
MOV037525;2026-04-23;Receita;Vendas;Recebimento da venda VEN027030;340.82;Conta a Receber;CR034980;2026-03
MOV037526;2026-03-13;Receita;Vendas;Recebimento da venda VEN027031;511.23;Conta a Receber;CR034981;2026-03
MOV037527;2026-04-07;Receita;Vendas;Recebimento da venda VEN027032;170.41;Conta a Receber;CR034982;2026-03
MOV037528;2026-04-15;Receita;Vendas;Recebimento da venda VEN027033;242.84;Conta a Receber;CR034983;2026-03
MOV037529;2026-05-15;Receita;Vendas;Recebimento da venda VEN027033;242.83;Conta a Receber;CR034984;2026-03
MOV037530;2026-03-12;Receita;Vendas;Recebimento da venda VEN027034;170.41;Conta a Receber;CR034985;2026-03
MOV037531;2026-04-16;Receita;Vendas;Recebimento da venda VEN027035;207.6;Conta a Receber;CR034986;2026-03
MOV037532;2026-03-15;Receita;Vendas;Recebimento da venda VEN027036;207.6;Conta a Receber;CR034987;2026-03
MOV037533;2026-03-24;Receita;Vendas;Recebimento da venda VEN027037;207.6;Conta a Receber;CR034988;2026-03
MOV037534;2026-04-06;Receita;Vendas;Recebimento da venda VEN027038;138.4;Conta a Receber;CR034989;2026-03
MOV037535;2026-05-06;Receita;Vendas;Recebimento da venda VEN027038;138.4;Conta a Receber;CR034990;2026-03
MOV037536;2026-06-04;Receita;Vendas;Recebimento da venda VEN027038;138.4;Conta a Receber;CR034991;2026-03
MOV037537;2026-04-02;Receita;Vendas;Recebimento da venda VEN027039;622.8;Conta a Receber;CR034992;2026-03
MOV037538;2026-03-07;Receita;Vendas;Recebimento da venda VEN027040;207.6;Conta a Receber;CR034993;2026-03
MOV037539;2026-03-03;Receita;Vendas;Recebimento da venda VEN027041;415.2;Conta a Receber;CR034994;2026-03
MOV037540;2026-04-13;Receita;Vendas;Recebimento da venda VEN027042;207.6;Conta a Receber;CR034995;2026-03
MOV037541;2026-04-24;Receita;Vendas;Recebimento da venda VEN027043;136.48;Conta a Receber;CR034996;2026-03
MOV037542;2026-03-31;Receita;Vendas;Recebimento da venda VEN027044;136.48;Conta a Receber;CR034997;2026-03
MOV037543;2026-04-13;Receita;Vendas;Recebimento da venda VEN027045;272.96;Conta a Receber;CR034998;2026-03
MOV037544;2026-04-04;Receita;Vendas;Recebimento da venda VEN027046;272.96;Conta a Receber;CR034999;2026-03
MOV037545;2026-03-21;Receita;Vendas;Recebimento da venda VEN027047;136.48;Conta a Receber;CR035000;2026-03
MOV037546;2026-04-19;Receita;Vendas;Recebimento da venda VEN027048;272.96;Conta a Receber;CR035001;2026-03
MOV037547;2026-03-18;Receita;Vendas;Recebimento da venda VEN027049;259.31;Conta a Receber;CR035002;2026-03
MOV037548;2026-03-18;Receita;Vendas;Recebimento da venda VEN027050;136.48;Conta a Receber;CR035003;2026-03
MOV037549;2026-04-14;Receita;Vendas;Recebimento da venda VEN027051;84.5;Conta a Receber;CR035004;2026-03
MOV037550;2026-03-09;Receita;Vendas;Recebimento da venda VEN027052;160.55;Conta a Receber;CR035005;2026-03
MOV037551;2026-03-06;Receita;Vendas;Recebimento da venda VEN027053;253.5;Conta a Receber;CR035006;2026-03
MOV037552;2026-04-05;Receita;Vendas;Recebimento da venda VEN027054;160.55;Conta a Receber;CR035007;2026-03
MOV037553;2026-04-24;Receita;Vendas;Recebimento da venda VEN027055;84.5;Conta a Receber;CR035008;2026-03
MOV037554;2026-03-15;Receita;Vendas;Recebimento da venda VEN027056;169.0;Conta a Receber;CR035009;2026-03
MOV037555;2026-03-01;Receita;Vendas;Recebimento da venda VEN027057;84.5;Conta a Receber;CR035010;2026-03
MOV037556;2026-04-12;Receita;Vendas;Recebimento da venda VEN027058;84.5;Conta a Receber;CR035011;2026-03
MOV037557;2026-04-25;Receita;Vendas;Recebimento da venda VEN027059;169.0;Conta a Receber;CR035012;2026-03
MOV037558;2026-03-07;Receita;Vendas;Recebimento da venda VEN027060;84.5;Conta a Receber;CR035013;2026-03
MOV037559;2026-04-30;Receita;Vendas;Recebimento da venda VEN027061;84.5;Conta a Receber;CR035014;2026-03
MOV037560;2026-03-09;Receita;Vendas;Recebimento da venda VEN027062;84.5;Conta a Receber;CR035015;2026-03
MOV037561;2026-03-12;Receita;Vendas;Recebimento da venda VEN027063;80.28;Conta a Receber;CR035016;2026-03
MOV037562;2026-03-25;Receita;Vendas;Recebimento da venda VEN027064;240.82;Conta a Receber;CR035017;2026-03
MOV037563;2026-04-02;Receita;Vendas;Recebimento da venda VEN027065;240.82;Conta a Receber;CR035018;2026-03
MOV037564;2026-03-14;Receita;Vendas;Recebimento da venda VEN027066;84.5;Conta a Receber;CR035019;2026-03
MOV037565;2026-03-15;Receita;Vendas;Recebimento da venda VEN027067;84.5;Conta a Receber;CR035020;2026-03
MOV037566;2026-04-09;Receita;Vendas;Recebimento da venda VEN027068;72.98;Conta a Receber;CR035021;2026-03
MOV037567;2026-05-11;Receita;Vendas;Recebimento da venda VEN027068;72.98;Conta a Receber;CR035022;2026-03
MOV037568;2026-03-26;Receita;Vendas;Recebimento da venda VEN027069;145.96;Conta a Receber;CR035023;2026-03
MOV037569;2026-03-01;Receita;Vendas;Recebimento da venda VEN027070;145.96;Conta a Receber;CR035024;2026-03
MOV037570;2026-04-09;Receita;Vendas;Recebimento da venda VEN027071;72.98;Conta a Receber;CR035025;2026-03
MOV037571;2026-05-07;Receita;Vendas;Recebimento da venda VEN027071;72.98;Conta a Receber;CR035026;2026-03
MOV037572;2026-03-19;Receita;Vendas;Recebimento da venda VEN027072;277.32;Conta a Receber;CR035027;2026-03
MOV037573;2026-03-31;Receita;Vendas;Recebimento da venda VEN027073;415.99;Conta a Receber;CR035028;2026-03
MOV037574;2026-03-28;Receita;Vendas;Recebimento da venda VEN027074;145.96;Conta a Receber;CR035029;2026-03
MOV037575;2026-04-14;Receita;Vendas;Recebimento da venda VEN027075;72.98;Conta a Receber;CR035030;2026-03
MOV037576;2026-05-12;Receita;Vendas;Recebimento da venda VEN027075;72.98;Conta a Receber;CR035031;2026-03
MOV037577;2026-04-11;Receita;Vendas;Recebimento da venda VEN027076;145.96;Conta a Receber;CR035032;2026-03
MOV037578;2026-04-30;Receita;Vendas;Recebimento da venda VEN027077;145.96;Conta a Receber;CR035033;2026-03
MOV037579;2026-05-30;Receita;Vendas;Recebimento da venda VEN027077;145.96;Conta a Receber;CR035034;2026-03
MOV037580;2026-04-02;Receita;Vendas;Recebimento da venda VEN027078;72.98;Conta a Receber;CR035035;2026-03
MOV037581;2026-04-30;Receita;Vendas;Recebimento da venda VEN027078;72.98;Conta a Receber;CR035036;2026-03
MOV037582;2026-03-13;Receita;Vendas;Recebimento da venda VEN027079;437.88;Conta a Receber;CR035037;2026-03
MOV037583;2026-03-30;Receita;Vendas;Recebimento da venda VEN027080;437.88;Conta a Receber;CR035038;2026-03
MOV037584;2026-03-27;Receita;Vendas;Recebimento da venda VEN027081;291.92;Conta a Receber;CR035039;2026-03
MOV037585;2026-03-07;Receita;Vendas;Recebimento da venda VEN027082;145.96;Conta a Receber;CR035040;2026-03
MOV037586;2026-03-18;Receita;Vendas;Recebimento da venda VEN027083;291.92;Conta a Receber;CR035041;2026-03
MOV037587;2026-03-19;Receita;Vendas;Recebimento da venda VEN027084;291.92;Conta a Receber;CR035042;2026-03
MOV037588;2026-03-27;Receita;Vendas;Recebimento da venda VEN027085;291.54;Conta a Receber;CR035043;2026-03
MOV037589;2026-03-17;Receita;Vendas;Recebimento da venda VEN027086;291.54;Conta a Receber;CR035044;2026-03
MOV037590;2026-03-12;Receita;Vendas;Recebimento da venda VEN027087;145.77;Conta a Receber;CR035045;2026-03
MOV037591;2026-03-20;Receita;Vendas;Recebimento da venda VEN027088;415.44;Conta a Receber;CR035046;2026-03
MOV037592;2026-03-28;Receita;Vendas;Recebimento da venda VEN027089;145.77;Conta a Receber;CR035047;2026-03
MOV037593;2026-03-15;Receita;Vendas;Recebimento da venda VEN027090;291.54;Conta a Receber;CR035048;2026-03
MOV037594;2026-04-14;Receita;Vendas;Recebimento da venda VEN027091;145.77;Conta a Receber;CR035049;2026-03
MOV037595;2026-04-23;Receita;Vendas;Recebimento da venda VEN027092;145.77;Conta a Receber;CR035050;2026-03
MOV037596;2026-03-11;Receita;Vendas;Recebimento da venda VEN027093;145.77;Conta a Receber;CR035051;2026-03
MOV037597;2026-04-13;Receita;Vendas;Recebimento da venda VEN027094;145.77;Conta a Receber;CR035052;2026-03
MOV037598;2026-05-12;Receita;Vendas;Recebimento da venda VEN027094;145.77;Conta a Receber;CR035053;2026-03
MOV037599;2026-03-20;Receita;Vendas;Recebimento da venda VEN027095;439.95;Conta a Receber;CR035054;2026-03
MOV037600;2026-03-12;Receita;Vendas;Recebimento da venda VEN027096;417.95;Conta a Receber;CR035055;2026-03
MOV037601;2026-04-10;Receita;Vendas;Recebimento da venda VEN027097;278.64;Conta a Receber;CR035056;2026-03
MOV037602;2026-03-07;Receita;Vendas;Recebimento da venda VEN027098;293.3;Conta a Receber;CR035057;2026-03
MOV037603;2026-04-10;Receita;Vendas;Recebimento da venda VEN027099;278.63;Conta a Receber;CR035058;2026-03
MOV037604;2026-05-08;Receita;Vendas;Recebimento da venda VEN027099;278.64;Conta a Receber;CR035059;2026-03
MOV037605;2026-04-04;Receita;Vendas;Recebimento da venda VEN027100;261.27;Conta a Receber;CR035060;2026-03
MOV037606;2026-03-14;Receita;Vendas;Recebimento da venda VEN027101;783.81;Conta a Receber;CR035061;2026-03
MOV037607;2026-04-19;Receita;Vendas;Recebimento da venda VEN027102;275.02;Conta a Receber;CR035062;2026-03
MOV037608;2026-03-01;Receita;Vendas;Recebimento da venda VEN027103;275.02;Conta a Receber;CR035063;2026-03
MOV037609;2026-04-28;Receita;Vendas;Recebimento da venda VEN027104;161.56;Conta a Receber;CR035064;2026-03
MOV037610;2026-03-28;Receita;Vendas;Recebimento da venda VEN027105;323.12;Conta a Receber;CR035065;2026-03
MOV037611;2026-04-14;Receita;Vendas;Recebimento da venda VEN027106;161.56;Conta a Receber;CR035066;2026-03
MOV037612;2026-04-03;Receita;Vendas;Recebimento da venda VEN027107;80.78;Conta a Receber;CR035067;2026-03
MOV037613;2026-05-03;Receita;Vendas;Recebimento da venda VEN027107;80.78;Conta a Receber;CR035068;2026-03
MOV037614;2026-04-22;Receita;Vendas;Recebimento da venda VEN027108;161.56;Conta a Receber;CR035069;2026-03
MOV037615;2026-03-08;Receita;Vendas;Recebimento da venda VEN027109;484.68;Conta a Receber;CR035070;2026-03
MOV037616;2026-03-15;Receita;Vendas;Recebimento da venda VEN027110;484.68;Conta a Receber;CR035071;2026-03
MOV037617;2026-03-05;Receita;Vendas;Recebimento da venda VEN027111;161.56;Conta a Receber;CR035072;2026-03
MOV037618;2026-03-25;Receita;Vendas;Recebimento da venda VEN027112;161.56;Conta a Receber;CR035073;2026-03
MOV037619;2026-04-07;Receita;Vendas;Recebimento da venda VEN027113;201.21;Conta a Receber;CR035074;2026-03
MOV037620;2026-05-07;Receita;Vendas;Recebimento da venda VEN027113;201.21;Conta a Receber;CR035075;2026-03
MOV037621;2026-04-23;Receita;Vendas;Recebimento da venda VEN027114;402.42;Conta a Receber;CR035076;2026-03
MOV037622;2026-04-07;Receita;Vendas;Recebimento da venda VEN027115;402.42;Conta a Receber;CR035077;2026-03
MOV037623;2026-04-29;Receita;Vendas;Recebimento da venda VEN027116;301.81;Conta a Receber;CR035078;2026-03
MOV037624;2026-05-29;Receita;Vendas;Recebimento da venda VEN027116;301.82;Conta a Receber;CR035079;2026-03
MOV037625;2026-03-09;Receita;Vendas;Recebimento da venda VEN027117;402.42;Conta a Receber;CR035080;2026-03
MOV037626;2026-04-06;Receita;Vendas;Recebimento da venda VEN027118;201.21;Conta a Receber;CR035081;2026-03
MOV037627;2026-03-06;Receita;Vendas;Recebimento da venda VEN027119;191.15;Conta a Receber;CR035082;2026-03
MOV037628;2026-03-31;Receita;Vendas;Recebimento da venda VEN027120;201.21;Conta a Receber;CR035083;2026-03
MOV037629;2026-04-20;Receita;Vendas;Recebimento da venda VEN027121;201.21;Conta a Receber;CR035084;2026-03
MOV037630;2026-04-19;Receita;Vendas;Recebimento da venda VEN027122;100.61;Conta a Receber;CR035085;2026-03
MOV037631;2026-05-20;Receita;Vendas;Recebimento da venda VEN027122;100.6;Conta a Receber;CR035086;2026-03
MOV037632;2026-03-27;Receita;Vendas;Recebimento da venda VEN027123;190.75;Conta a Receber;CR035087;2026-03
MOV037633;2026-04-20;Receita;Vendas;Recebimento da venda VEN027124;95.38;Conta a Receber;CR035088;2026-03
MOV037634;2026-05-21;Receita;Vendas;Recebimento da venda VEN027124;95.37;Conta a Receber;CR035089;2026-03
MOV037635;2026-03-19;Receita;Vendas;Recebimento da venda VEN027125;181.21;Conta a Receber;CR035090;2026-03
MOV037636;2026-04-28;Receita;Vendas;Recebimento da venda VEN027126;63.58;Conta a Receber;CR035091;2026-03
MOV037637;2026-05-28;Receita;Vendas;Recebimento da venda VEN027126;63.58;Conta a Receber;CR035092;2026-03
MOV037638;2026-06-28;Receita;Vendas;Recebimento da venda VEN027126;63.59;Conta a Receber;CR035093;2026-03
MOV037639;2026-03-13;Receita;Vendas;Recebimento da venda VEN027127;181.21;Conta a Receber;CR035094;2026-03
MOV037640;2026-03-06;Receita;Vendas;Recebimento da venda VEN027128;181.21;Conta a Receber;CR035095;2026-03
MOV037641;2026-03-12;Receita;Vendas;Recebimento da venda VEN027129;190.75;Conta a Receber;CR035096;2026-03
MOV037642;2026-04-20;Receita;Vendas;Recebimento da venda VEN027130;381.5;Conta a Receber;CR035097;2026-03
MOV037643;2026-04-06;Receita;Vendas;Recebimento da venda VEN027131;190.75;Conta a Receber;CR035098;2026-03
MOV037644;2026-04-19;Receita;Vendas;Recebimento da venda VEN027132;190.75;Conta a Receber;CR035099;2026-03
MOV037645;2026-05-19;Receita;Vendas;Recebimento da venda VEN027132;190.75;Conta a Receber;CR035100;2026-03
MOV037646;2026-03-06;Receita;Vendas;Recebimento da venda VEN027133;381.5;Conta a Receber;CR035101;2026-03
MOV037647;2026-03-15;Receita;Vendas;Recebimento da venda VEN027134;381.5;Conta a Receber;CR035102;2026-03
MOV037648;2026-03-02;Receita;Vendas;Recebimento da venda VEN027135;190.75;Conta a Receber;CR035103;2026-03
MOV037649;2026-03-07;Receita;Vendas;Recebimento da venda VEN027136;190.75;Conta a Receber;CR035104;2026-03
MOV037650;2026-03-23;Receita;Vendas;Recebimento da venda VEN027137;190.75;Conta a Receber;CR035105;2026-03
MOV037651;2026-03-15;Receita;Vendas;Recebimento da venda VEN027138;381.5;Conta a Receber;CR035106;2026-03
MOV037652;2026-04-02;Receita;Vendas;Recebimento da venda VEN027139;190.75;Conta a Receber;CR035107;2026-03
MOV037653;2026-04-30;Receita;Vendas;Recebimento da venda VEN027140;703.12;Conta a Receber;CR035108;2026-03
MOV037654;2026-03-31;Receita;Vendas;Recebimento da venda VEN027141;351.56;Conta a Receber;CR035109;2026-03
MOV037655;2026-04-11;Receita;Vendas;Recebimento da venda VEN027142;263.67;Conta a Receber;CR035110;2026-03
MOV037656;2026-05-09;Receita;Vendas;Recebimento da venda VEN027142;263.67;Conta a Receber;CR035111;2026-03
MOV037657;2026-04-18;Receita;Vendas;Recebimento da venda VEN027143;175.78;Conta a Receber;CR035112;2026-03
MOV037658;2026-05-19;Receita;Vendas;Recebimento da venda VEN027143;175.78;Conta a Receber;CR035113;2026-03
MOV037659;2026-04-08;Receita;Vendas;Recebimento da venda VEN027144;130.1;Conta a Receber;CR035114;2026-03
MOV037660;2026-04-27;Receita;Vendas;Recebimento da venda VEN027145;65.05;Conta a Receber;CR035115;2026-03
MOV037661;2026-05-26;Receita;Vendas;Recebimento da venda VEN027145;65.05;Conta a Receber;CR035116;2026-03
MOV037662;2026-03-14;Receita;Vendas;Recebimento da venda VEN027146;195.15;Conta a Receber;CR035117;2026-03
MOV037663;2026-03-26;Receita;Vendas;Recebimento da venda VEN027147;65.05;Conta a Receber;CR035118;2026-03
MOV037664;2026-03-27;Receita;Vendas;Recebimento da venda VEN027148;123.6;Conta a Receber;CR035119;2026-03
MOV037665;2026-03-01;Receita;Vendas;Recebimento da venda VEN027149;247.19;Conta a Receber;CR035120;2026-03
MOV037666;2026-04-22;Receita;Vendas;Recebimento da venda VEN027150;43.37;Conta a Receber;CR035121;2026-03
MOV037667;2026-05-22;Receita;Vendas;Recebimento da venda VEN027150;43.37;Conta a Receber;CR035122;2026-03
MOV037668;2026-06-21;Receita;Vendas;Recebimento da venda VEN027150;43.36;Conta a Receber;CR035123;2026-03
MOV037669;2026-03-07;Receita;Vendas;Recebimento da venda VEN027151;65.05;Conta a Receber;CR035124;2026-03
MOV037670;2026-04-24;Receita;Vendas;Recebimento da venda VEN027152;61.8;Conta a Receber;CR035125;2026-03
MOV037671;2026-03-28;Receita;Vendas;Recebimento da venda VEN027153;65.05;Conta a Receber;CR035126;2026-03
